date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,1,"Council Member Austin moved to APPROVE the October 8, 2025, City Council Meeting Minutes, as presented. Council Member Wilding seconded the motion",Procedural/Administrative,The motion passed with the unanimous consent of the Council,Austin,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,2,"Council Member Wilding moved to APPROVE the City Council Meeting Agenda, as amended. Council Member Lord seconded the motion",Other,The motion passed with the unanimous consent of the Council,Wilding,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,3,"Council Member Austin moved to APPROVE the Consent Agenda, as presented. Council Member Aston seconded the motion",Procedural/Administrative,The motion passed with the unanimous consent of the Council,Austin,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,4,"Council Member Wilding moved to APPROVE Resolution 2025 Setting the 2026 Annual Meeting Schedule for the City Council and Planning Commission, as presented. Council Member Aston seconded the motion",Resolution,The motion passed with the unanimous consent of the Council,Wilding,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,5,"Council Member Crockett moved to APPROVE Ordinance 2025-26 — An Ordinance Amending Bluffdale City Code Section 11.80.060 R-SL Senior Living Zone to Allow Basements in Dwellings within the Zone, along with Other Ministerial Changes. Council Member Wilding seconded the motion. Vote on the Motion: Council Member Austin-Yes, Council Member Aston-Yes, Council Member Wilding-Yes, Council Member Crockett-Yes, Council Member Lord-Yes",Land-Use/Zoning,The motion passed with the unanimous consent of the Council,Crockett,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,6,"Council Member Aston moved to APPROVE Ordinance 2025-27 — An Ordinance Amending Title 9 (""Buildings and Construction""), Title 11 (""Land Use Regulations"" — Annexations and Public Notice), and Title 12 (""Subdivision Regulations"") of the Bluffdale City Code to Comply with State Code and HB 368, and to Make Minor Ministerial Changes. Council 32 BLUFFDALE CITY COUNCIL AND REDEVELOPMENT AGENCY BOARD MEETING MINUTES Wednesday, November 12, 2025 Member Austin seconded the motion. Vote on the Motion: Council Member Aston-Yes, Council Member Wilding-Yes, Council Member Crockett-Yes, Council Member Lord-",Land-Use/Zoning,The motion passed with the unanimous consent of the Council,Aston,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,7,"Council Member Crockett moved to APPROVE Resolution 2025-86 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget for all Funds except the LBA & RDA. Council Member Aston seconded the motion. Vote on the Motion: Council Member Wilding-No, Council Member Crockett-Yes, Council Member Lord-No, Council Member Austin-No, Council Member Aston-No",Budget,The motion failed,Crockett,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,8,"Council Member Lord moved to APPROVE Resolution 2025-86 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget for all Funds except the LBA & RDA, as amended to transfer $230,000 from the General Fund to the Fire and Police Protection Fund with no increase to the Public Safety Fee. Council Member Aston seconded the motion. Vote on the Motion: Council Member Crockett-No, Council Member Lord-Yes, Council Member Austin-Yes, Council Member Aston-Yes, Council Member Wilding-Yes",Budget,The motion passed 4-to-1,Lord,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,9,"Board Member Lord moved to APPROVE RDA Resolution 2025-90 —A Resolution of the Redevelopment Agency of Bluffdale City, Utah, Authorizing the Chair to Execute a Participation Agreement with Plentiful Way Title Holder LLC, Ray Bryson for an Income Targeted Project Component within the Master Planned Development known as Independence at the Point. Board Member Lord seconded the motion",Land-Use/Zoning,The motion passed with the unanimous consent of the Board,Lord,,Steve Austin,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,9,"Board Member Lord moved to APPROVE RDA Resolution 2025-90 —A Resolution of the Redevelopment Agency of Bluffdale City, Utah, Authorizing the Chair to Execute a Participation Agreement with Plentiful Way Title Holder LLC, Ray Bryson for an Income Targeted Project Component within the Master Planned Development known as Independence at the Point. Board Member Lord seconded the motion",Land-Use/Zoning,The motion passed with the unanimous consent of the Board,Lord,,Wendy Aston,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,9,"Board Member Lord moved to APPROVE RDA Resolution 2025-90 —A Resolution of the Redevelopment Agency of Bluffdale City, Utah, Authorizing the Chair to Execute a Participation Agreement with Plentiful Way Title Holder LLC, Ray Bryson for an Income Targeted Project Component within the Master Planned Development known as Independence at the Point. Board Member Lord seconded the motion",Land-Use/Zoning,The motion passed with the unanimous consent of the Board,Lord,,Greg Wilding,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,9,"Board Member Lord moved to APPROVE RDA Resolution 2025-90 —A Resolution of the Redevelopment Agency of Bluffdale City, Utah, Authorizing the Chair to Execute a Participation Agreement with Plentiful Way Title Holder LLC, Ray Bryson for an Income Targeted Project Component within the Master Planned Development known as Independence at the Point. Board Member Lord seconded the motion",Land-Use/Zoning,The motion passed with the unanimous consent of the Board,Lord,,Natalie Hall,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,9,"Board Member Lord moved to APPROVE RDA Resolution 2025-90 —A Resolution of the Redevelopment Agency of Bluffdale City, Utah, Authorizing the Chair to Execute a Participation Agreement with Plentiful Way Title Holder LLC, Ray Bryson for an Income Targeted Project Component within the Master Planned Development known as Independence at the Point. Board Member Lord seconded the motion",Land-Use/Zoning,The motion passed with the unanimous consent of the Board,Lord,,Traci Crockett,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,9,"Board Member Lord moved to APPROVE RDA Resolution 2025-90 —A Resolution of the Redevelopment Agency of Bluffdale City, Utah, Authorizing the Chair to Execute a Participation Agreement with Plentiful Way Title Holder LLC, Ray Bryson for an Income Targeted Project Component within the Master Planned Development known as Independence at the Point. Board Member Lord seconded the motion",Land-Use/Zoning,The motion passed with the unanimous consent of the Board,Lord,,Alan Lord,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,10,Board Member Austin moved to APPROVE RDA Resolution 2025-89 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget. Board Member Hall seconded the motion,Budget,The motion passed with the unanimous consent of the Board,Austin,,Wendy Aston,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,10,Board Member Austin moved to APPROVE RDA Resolution 2025-89 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget. Board Member Hall seconded the motion,Budget,The motion passed with the unanimous consent of the Board,Austin,,Greg Wilding,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,10,Board Member Austin moved to APPROVE RDA Resolution 2025-89 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget. Board Member Hall seconded the motion,Budget,The motion passed with the unanimous consent of the Board,Austin,,Natalie Hall,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,10,Board Member Austin moved to APPROVE RDA Resolution 2025-89 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget. Board Member Hall seconded the motion,Budget,The motion passed with the unanimous consent of the Board,Austin,,Traci Crockett,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,10,Board Member Austin moved to APPROVE RDA Resolution 2025-89 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget. Board Member Hall seconded the motion,Budget,The motion passed with the unanimous consent of the Board,Austin,,Alan Lord,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",RDA,10,Board Member Austin moved to APPROVE RDA Resolution 2025-89 — Adopting a Budget Adjustment for the 2026 Fiscal Year Budget. Board Member Hall seconded the motion,Budget,The motion passed with the unanimous consent of the Board,Austin,,Steve Austin,Aye,minutes/2025/2025-11-10/council_2025-11-12_1722.md
2025-11-12,2025,"2025, BLUFFDALE CITY COUNCIL-MEETING AGENDA 11-12-2025 amended",Council,11,Council Member Wilding moved to ADJOURN. Council Member Austin seconded the motion,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Wilding,,,,minutes/2025/2025-11-10/council_2025-11-12_1722.md
