date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",Council,1,"Council Member Austin moved to APPROVE the City Council Meeting and Meeting Agenda, 39 as presented. Council Member Aston seconded the motion",Other,The motion passed with the 40 unanimous consent of the Council,Austin,,,,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",Council,2,"Council Member Aston moved to APPROVE the Consent Agenda, as presented. Council 33 Member Smith seconded the motion",Procedural/Administrative,The motion passed with the unanimous consent of the 34 Council,Aston,,,,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",Council,3,"Council Member Austin moved to APPROVE Resolution 2026-21 — Consideration and 18 Adoption of a Resolution Authorizing the Issuance and Sale of Not More Than $30,000,000 19 Aggregate Principal Amount of Sales Tax Revenue Bond Anticipation Notes, and Related 20 Matters. Council Member Wilding seconded the motion",Resolution,The motion passed unanimously,Austin,,Mackey Smith,Aye,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",Council,3,"Council Member Austin moved to APPROVE Resolution 2026-21 — Consideration and 18 Adoption of a Resolution Authorizing the Issuance and Sale of Not More Than $30,000,000 19 Aggregate Principal Amount of Sales Tax Revenue Bond Anticipation Notes, and Related 20 Matters. Council Member Wilding seconded the motion",Resolution,The motion passed unanimously,Austin,,Alan Lord,Aye,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",Council,3,"Council Member Austin moved to APPROVE Resolution 2026-21 — Consideration and 18 Adoption of a Resolution Authorizing the Issuance and Sale of Not More Than $30,000,000 19 Aggregate Principal Amount of Sales Tax Revenue Bond Anticipation Notes, and Related 20 Matters. Council Member Wilding seconded the motion",Resolution,The motion passed unanimously,Austin,,Steve Austin,Aye,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",Council,3,"Council Member Austin moved to APPROVE Resolution 2026-21 — Consideration and 18 Adoption of a Resolution Authorizing the Issuance and Sale of Not More Than $30,000,000 19 Aggregate Principal Amount of Sales Tax Revenue Bond Anticipation Notes, and Related 20 Matters. Council Member Wilding seconded the motion",Resolution,The motion passed unanimously,Austin,,Greg Wilding,Aye,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",LBA,4,"Trustee Aston moved to APPROVE LBA Resolution 2026-18 — Adopting the Tentative Budget 23 ~_— for the 2026-2027 Fiscal Year and Establishing the Time and Place for the Public Hearing on 24 ‘the Final Budget for the 2026-2027 Fiscal Year. Trustee Austin seconded the motion. Vote on 25 Motion: Trustee Austin-Yes, Trustee Aston-Yes, Trustee Wilding-Yes, Chair Hall-Yes, Trustee 26 Smith-Yes, Trustee Lord-Yes",Budget,The motion passed unanimously,Aston,,,,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",RDA,5,Board Member Aston moved to APPROVE RDA Resolution 2026-19 — Adopting the Tentative 13. Budget for the 2026-2027 Fiscal Year and Establishing the Time and Place for the Public 14 Hearing on the Final Budget for the 2026-2027 Fiscal Year. Board Member Austin seconded 15 the motion,Budget,The motion passed with the unanimous consent of the Board,Aston,,Wendy Aston,Aye,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",RDA,5,Board Member Aston moved to APPROVE RDA Resolution 2026-19 — Adopting the Tentative 13. Budget for the 2026-2027 Fiscal Year and Establishing the Time and Place for the Public 14 Hearing on the Final Budget for the 2026-2027 Fiscal Year. Board Member Austin seconded 15 the motion,Budget,The motion passed with the unanimous consent of the Board,Aston,,Greg Wilding,Aye,minutes/2026/2026-04-06/council_2026-04-08_1793.md
2026-04-08,2026,"2026, Bluffdale City Council, LBA & RDA Meeting Agenda 04-08-2026",RDA,5,Board Member Aston moved to APPROVE RDA Resolution 2026-19 — Adopting the Tentative 13. Budget for the 2026-2027 Fiscal Year and Establishing the Time and Place for the Public 14 Hearing on the Final Budget for the 2026-2027 Fiscal Year. Board Member Austin seconded 15 the motion,Budget,The motion passed with the unanimous consent of the Board,Aston,,Natalie Hall,Aye,minutes/2026/2026-04-06/council_2026-04-08_1793.md
