candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-06-02,Holladay City (Filing Fee),Holladay City (Filing Fee),,35.00,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v1,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-08-31,The City Journals,The City Journals,,540.00,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v2,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-06-28,Godaddy.com,Godaddy.com,,10.17,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v3,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-09-02,Godaddy.com,Godaddy.com,,10.17,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v4,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-09-02,Wix.com,Wix.com,,30.03,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v5,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-09-15,SL County Clerk - Elections,SL County Clerk - Elections,,15.00,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v6,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-09-23,The City Journals,The City Journals,,810.00,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v7,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-10-01,The City Journals,The City Journals,,1792.04,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v8,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-10-02,Wix.com,Wix.com,,60.06,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v9,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-10-26,Oct 2021 (pre-general),2021-10-15,Paypal.com,Paypal.com,,3.38,False,False,raw/2021_state_brewer-oct.pdf,c5f7fdb3,v10,high,vision_cache/vision,0
D. Ty Brewer,Council,1,2021,2021-11-30,2021 year-end final,2021-06-02,Holladay City (Filing Fee),Holladay City (Filing Fee),,35.00,False,False,raw/2021_state_brewer-final.pdf,952c0c2a,v1,high,vision_cache/vision,0
