candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Crew Colors,Crew Colors,Banners,1559.38,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v1,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Elections,Elections,Voter List,15.00,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v2,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Spencer Bose T-shirt Printing,Spencer Bose T-shirt Printing,T-shirts,390.00,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v3,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Office Depo,Office Depo,Flyers,207.53,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v4,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Branden Dietrich,Branden Dietrich,Signs,787.50,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v5,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Home Depo,Home Depo,Supplyes,135.27,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v6,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Dollar Trec,Dollar Trec,Baskets Parade,9.65,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v7,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,OTC Brands,Otc Brands,Candy,588.70,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v8,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,McNiel Printing,McNiel Printing,Flyers,196.48,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v9,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,BSA Troup 792,Bsa Troup 792,Flyer Delivery,700.00,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v10,low,vision_cache/vision,1
Blain Dietrich,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,BSA Troup 792,Bsa Troup 792,Flyer Delivery,100.00,False,True,raw/202112_Blain-Dietrich_4470.pdf,4470,v11,low,vision_cache/vision,1
Connie Robbins 2,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Rate Now,Rate Now,,187.77,False,True,raw/202112_Connie-Robbins_4471.pdf,4471,v1,low,vision_cache/vision,1
Connie Robbins 2,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Repay Walt Hall contributor,Repay Walt Hall contributor,,300.00,False,True,raw/202112_Connie-Robbins_4471.pdf,4471,v2,low,vision_cache/vision,1
Connie Robbins 2,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Repay Julie Lambert Contributor,Repay Julie Lambert Contributor,,200.00,False,True,raw/202112_Connie-Robbins_4471.pdf,4471,v3,low,vision_cache/vision,1
Connie Robbins 2,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Repay Connie & Lamont Robbins Loan,Repay Connie & Lamont Robbins Loan,,138.66,False,True,raw/202112_Connie-Robbins_4471.pdf,4471,v4,low,vision_cache/vision,1
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Word Press Website,Word Press Website,,48.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v1,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Tonya Forbush Photography,Tonya Forbush Photography,,250.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v2,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Word Press Website,Word Press Website,,18.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v3,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Abby Evans Voter Data,Abby Evans Voter Data,,130.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v4,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Costco Volunteer food,Costco Volunteer food,,209.41,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v5,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Walmart Volunteer food,Walmart Volunteer food,,25.06,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v6,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Renaissance Signs,Renaissance Signs,,4113.55,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v7,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Home Depot sign supplies,Home Depot sign supplies,,67.89,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v8,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Home Depot sign supplies,Home Depot sign supplies,,60.88,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v9,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Home Depot sign supplies,Home Depot sign supplies,,75.13,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v10,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Home Depot sign supplies,Home Depot sign supplies,,76.79,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v11,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Bluffdale OWD Booth,Bluffdale Owd Booth,,25.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v12,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Crew Colors T-Shirts,Crew Colors T-Shirts,,1676.46,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v13,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Costco Parade Water,Costco Parade Water,,40.06,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v14,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Sams Club Parade Water,Sams Club Parade Water,,21.49,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v15,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Beautiful Wedding Announcements printing,Beautiful Wedding Announcements printing,,100.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v16,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Salt Lake Mailing and Printing,Salt Lake Mailing and Printing,,1381.34,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v17,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Renaissance Signs,Renaissance Signs,,1071.70,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v18,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Walmart Volunteer food,Walmart Volunteer food,,38.16,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v19,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Home Depot sign supplies,Home Depot sign supplies,,52.22,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v20,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,SLCO voter list,Slco voter list,,50.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v21,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Arrow Design Nicci Christianson,Arrow Design Nicci Christianson,,1600.00,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v22,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Salt Lake Mailing and Printing mailers,Salt Lake Mailing and Printing mailers,,1244.84,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v23,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Word Press Website,Word Press Website,,69.48,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v24,medium,vision_cache/vision,0
Natalie Hall,Mayor,,2021,2021-12-02,FINAL Campaign Financial Report,,Arena Mail and Digital,Arena Mail and Digital,,1178.11,False,True,raw/202112_Natalie-Hall_4473.pdf,4473,v25,medium,vision_cache/vision,0
Tammy L Rasmussen,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Dollar Tree,Dollar Tree,Poster boards for parade signs,2.54,False,True,raw/202112_Tammy-L-Rasmussen_4475.pdf,4475,v1,medium,vision_cache/vision,0
Tammy L Rasmussen,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Winco,Winco,Parade food pass-outs,169.56,False,True,raw/202112_Tammy-L-Rasmussen_4475.pdf,4475,v2,medium,vision_cache/vision,0
Tammy L Rasmussen,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,UPS Store,Ups Store,Parade fliers,52.78,False,True,raw/202112_Tammy-L-Rasmussen_4475.pdf,4475,v3,medium,vision_cache/vision,0
Tammy L Rasmussen,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Hobby Lobby,Hobby Lobby,Items to create parade float,97.94,False,True,raw/202112_Tammy-L-Rasmussen_4475.pdf,4475,v4,medium,vision_cache/vision,0
Tammy L Rasmussen,Council,,2021,2021-12-02,FINAL Campaign Financial Report,,Hostgator,Hostgator,Website domain,89.05,False,True,raw/202112_Tammy-L-Rasmussen_4475.pdf,4475,v5,medium,vision_cache/vision,0
