candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review
Edward Schwartz,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-07-31,Kevin Johnson Media,Kevin Johnson Media,,200.00,False,True,raw/2021_state_edward-schwartz-cottonwood-heights-candidate-for-mayor.pdf,1207fa99,v1,high,vision_cache/vision,0
Edward Schwartz,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-03,Kevin Johnson Media,Kevin Johnson Media,,175.00,False,True,raw/2021_state_edward-schwartz-cottonwood-heights-candidate-for-mayor.pdf,1207fa99,v2,high,vision_cache/vision,0
Edward Schwartz,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-29,Kevin Johnson Media,Kevin Johnson Media,,100.00,False,True,raw/2021_state_edward-schwartz-cottonwood-heights-candidate-for-mayor.pdf,1207fa99,v3,high,vision_cache/vision,0
Edward Schwartz,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-22,Kevin Johnson Media,Kevin Johnson Media,,100.00,False,True,raw/2021_state_edward-schwartz-cottonwood-heights-candidate-for-mayor.pdf,1207fa99,v4,high,vision_cache/vision,0
Edward Schwartz,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-07,Alpha Graphics,Alpha Graphics,,250.87,False,True,raw/2021_state_edward-schwartz-cottonwood-heights-candidate-for-mayor.pdf,1207fa99,v5,high,vision_cache/vision,0
Edward Schwartz,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-10-04,Alpha Graphics,Alpha Graphics,,218.55,False,True,raw/2021_state_edward-schwartz-cottonwood-heights-candidate-for-mayor.pdf,1207fa99,v6,high,vision_cache/vision,0
Edward Schwartz,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-20,T Mobile,T Mobile,,174.74,False,True,raw/2021_state_edward-schwartz-cottonwood-heights-candidate-for-mayor.pdf,1207fa99,v7,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-10-26,FundHero Running Total,FundHero Running Total,Internet Donation processing fees,277.68,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v1,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-06-21,Grammarly,Grammarly,Hostgator internet website provider,30.00,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v2,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-07-25,Nextdoor.com,Nextdoor.com,Social Media web based advertising,88.00,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v3,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-01,City Journals,City Journals,,529.20,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v4,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-11,CH City,CH City,,50.00,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v5,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-12,City Journals,City Journals,,1104.68,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v6,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-12,DeliverySigns.com,DeliverySigns.com,,275.00,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v7,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-19,City Journals,City Journals,,131.92,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v8,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-08-19,City Journals,City Journals,,529.20,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v9,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-03,DeliverySigns.com,DeliverySigns.com,,330.90,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v10,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-07,Union Print Shop,Union Print Shop,,1088.00,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v11,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-17,City Journals,City Journals,,793.80,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v12,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-17,Home Depot,Home Depot,,51.61,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v13,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-17,Union Print Shop,Union Print Shop,,240.41,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v14,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-22,Dollar Tree,Dollar Tree,,2.15,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v15,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-09-25,Home Depot,Home Depot,,10.68,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v16,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-10-30,Facebook,Facebook,Social Media web based advertising,64.96,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v17,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-10-06,City Journals,City Journals,,4029.75,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v18,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-10-13,City Journals,City Journals,,182.33,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v19,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-10-19,OfficeMax,OfficeMax,,11.15,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v20,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2021-11-02,Pre-general financial statement,2021-10-20,Union Print Shop,Union Print Shop,,1500.00,False,False,raw/2021_state_eric-kraan-cottonwood-heights-candidate-for-mayor.pdf,d44a8779,v21,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,,FundHero Running Total,FundHero Running Total,Internet Donation processing fees,280.57,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v1,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-06-21,Hostgator,Hostgator,Hostgator internet website provider,30.00,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v2,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-07-25,Nextdoor.com,Nextdoor.com,Social Media web based advertising,88.00,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v3,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-08-01,City Journals,City Journals,,529.20,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v4,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-08-11,CH City,CH City,,50.00,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v5,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-08-12,City Journals,City Journals,,1104.68,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v6,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-08-12,DeliverySigns.com,DeliverySigns.com,,275.00,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v7,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-08-19,City Journals,City Journals,,131.92,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v8,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-08-19,City Journals,City Journals,,529.20,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v9,high,vision_cache/vision,0
Eric Kraan,Mayor,,2021,2022-01-10,Year-end final financial report,2021-09-03,DeliverySigns.com,DeliverySigns.com,,330.90,False,False,raw/2021_state_eric-kraan-final-financial-report.pdf,504b351e,v10,high,vision_cache/vision,0
