date,year,title,body,motion_no,motion,motion_type,result,mover,seconder,member,vote,source
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,1,"Council Member Austin moved to APPROVE the Consent Agenda, as presented. Council 1 BLUFFDALE CITY COUNCIL REGULAR BUSINESS MEETING MINUTES Wednesday, May 27, 2026 Member Aston seconded the motion",Procedural/Administrative,The motion passed with the unanimous consent of the Council,Austin,,,,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,2,Council Member Aston moved to APPROVE the Consent Agenda. Council Member Austin seconded the motion,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Aston,,,,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,3,Council Member Aston moved to APPROVE Resolution 2026-24. Council Member Lord seconded the motion,Resolution,The motion passed unanimously,Aston,,Steve Austin,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,3,Council Member Aston moved to APPROVE Resolution 2026-24. Council Member Lord seconded the motion,Resolution,The motion passed unanimously,Aston,,Wendy Aston,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,3,Council Member Aston moved to APPROVE Resolution 2026-24. Council Member Lord seconded the motion,Resolution,The motion passed unanimously,Aston,,Mackey Smith,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,3,Council Member Aston moved to APPROVE Resolution 2026-24. Council Member Lord seconded the motion,Resolution,The motion passed unanimously,Aston,,Alan Lord,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-04. Council Member Austin seconded the motion,Ordinance,The motion passed with the unanimous consent of the Council,Aston,,Mackey Smith,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-04. Council Member Austin seconded the motion,Ordinance,The motion passed with the unanimous consent of the Council,Aston,,Alan Lord,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-04. Council Member Austin seconded the motion,Ordinance,The motion passed with the unanimous consent of the Council,Aston,,Steve Austin,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,4,Council Member Aston moved to APPROVE Ordinance 2026-04. Council Member Austin seconded the motion,Ordinance,The motion passed with the unanimous consent of the Council,Aston,,Wendy Aston,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,5,Council Member Austin moved to APPROVE Ordinance 2026-05. Council Member Lord seconded the motion,Ordinance,The motion passed unanimously,Austin,,Steve Austin,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,5,Council Member Austin moved to APPROVE Ordinance 2026-05. Council Member Lord seconded the motion,Ordinance,The motion passed unanimously,Austin,,Wendy Aston,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,5,Council Member Austin moved to APPROVE Ordinance 2026-05. Council Member Lord seconded the motion,Ordinance,The motion passed unanimously,Austin,,Mackey Smith,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,5,Council Member Austin moved to APPROVE Ordinance 2026-05. Council Member Lord seconded the motion,Ordinance,The motion passed unanimously,Austin,,Alan Lord,Aye,minutes/2026/2026-05-25/council_2026-05-27_1815.md
2026-05-27,2026,"2026, Bluffdale City Council Meeting Agenda 05-27-2026",Council,6,Council Member Aston moved to ADJOURN. Council Member Austin seconded the motion,Procedural/Administrative,The motion passed with the unanimous consent of the Council,Aston,,,,minutes/2026/2026-05-25/council_2026-05-27_1815.md
